Year,City,Sport,Athlete,Country,Medal
1920,ANTWERP,Boxing,GACHET Jean,FRA,SILVER
1920,ANTWERP,Boxing,NEWTON Clarence,CAN,BRONZE
1920,ANTWERP,Boxing,MOSBERG Samuel,USA,GOLD
1920,ANTWERP,Boxing,JOHANSEN Gotfred,DEN,SILVER
1920,ANTWERP,Boxing,COLBERG Frederick William,USA,BRONZE
1920,ANTWERP,Boxing,SCHNEIDER Julius Gustav Albert,CAN,GOLD
1920,ANTWERP,Boxing,IRELAND Alexander,GBR,SILVER
1920,ANTWERP,Boxing,HERSCOVITCH Montgomery Hart,CAN,BRONZE
1920,ANTWERP,Boxing,MALLIN Harry William,GBR,GOLD
1920,ANTWERP,Boxing,PRUD'HOMME George Arthur,CAN,SILVER
1920,ANTWERP,Boxing,FRANKS Harold,GBR,BRONZE
1920,ANTWERP,Boxing,EAGAN Edward,USA,GOLD
1920,ANTWERP,Boxing,SÖRSDAL Sverre,NOR,SILVER
1920,ANTWERP,Cycling,CANTELOUBE Fernand,FRA,BRONZE
1920,ANTWERP,Cycling,STENQVIST Harry,SWE,GOLD
1920,ANTWERP,Cycling,KALTENBRUN Henry Justaves,RSA,SILVER
1920,ANTWERP,Cycling,DE BUINNE Albert,BEL,BRONZE
1920,ANTWERP,Cycling,JANSSENS Jean,BEL,BRONZE
1920,ANTWERP,Cycling,VERCRUYSSE André,BEL,BRONZE
1920,ANTWERP,Cycling,WYCKMANS Albert,BEL,BRONZE
1920,ANTWERP,Cycling,CANTELOUBE Fernand,FRA,GOLD
1920,ANTWERP,Cycling,DETREILLE Georges,FRA,GOLD
1920,ANTWERP,Cycling,GOBILLOT Marcel,FRA,GOLD
1920,ANTWERP,Cycling,SOUCHARD Achille,FRA,GOLD
1920,ANTWERP,Cycling,LUNDBERG Sigfrid,SWE,SILVER
1920,ANTWERP,Cycling,MALM Ragnar,SWE,SILVER
1920,ANTWERP,Cycling,PERSSON Axel Wilhelm,SWE,SILVER
1920,ANTWERP,Cycling,STENQVIST Harry,SWE,SILVER
1920,ANTWERP,Cycling,DE VRENG Frans,NED,BRONZE
1920,ANTWERP,Cycling,IKELAAR Petrus Gerardus,NED,BRONZE
1920,ANTWERP,Cycling,LANCE Thomas Glasson,GBR,GOLD
1920,ANTWERP,Cycling,RYAN Harry Edgar,GBR,GOLD
1920,ANTWERP,Cycling,SMITH William R.,RSA,SILVER
1920,ANTWERP,Cycling,WALKER James R.,RSA,SILVER
1920,ANTWERP,Cycling,IKELAAR Petrus Gerardus,NED,BRONZE
1920,ANTWERP,Cycling,GEORGE Henry,BEL,GOLD
1920,ANTWERP,Cycling,ALDEN Cyril Albert,GBR,SILVER
1920,ANTWERP,Cycling,RYAN Harry Edgar,GBR,BRONZE
1920,ANTWERP,Cycling,PEETERS Mauritius,NED,GOLD
1920,ANTWERP,Cycling,JOHNSON Horace Thomas,GBR,SILVER
1920,ANTWERP,Cycling,GOOSEN Harry W.,RSA,BRONZE
1920,ANTWERP,Cycling,KALTENBRUN Henry Justaves,RSA,BRONZE
1920,ANTWERP,Cycling,SMITH William R.,RSA,BRONZE
1920,ANTWERP,Cycling,WALKER James R.,RSA,BRONZE
1920,ANTWERP,Cycling,CARLI Arnaldo,ITA,GOLD
1920,ANTWERP,Cycling,FERRARIO Ruggero,ITA,GOLD
1920,ANTWERP,Cycling,GIORGETTI Franco,ITA,GOLD
1920,ANTWERP,Cycling,MAGNANI Primo,ITA,GOLD
1920,ANTWERP,Cycling,ALDEN Cyril Albert,GBR,SILVER
1920,ANTWERP,Cycling,JOHNSON Horace Thomas,GBR,SILVER
1920,ANTWERP,Cycling,STEWART William George,GBR,SILVER
1920,ANTWERP,Cycling,WHITE Albert,GBR,SILVER
1920,ANTWERP,Equestrian,LUNDBLAD Janne,SWE,GOLD
1920,ANTWERP,Equestrian,BONVALET Jules,BEL,BRONZE
1920,ANTWERP,Equestrian,LINTS Oswald G. H.,BEL,BRONZE
1920,ANTWERP,Equestrian,MISONNE Jacques,BEL,BRONZE
1920,ANTWERP,Equestrian,MOEREMANS D'EMAUS Roger,BEL,BRONZE
1920,ANTWERP,Equestrian,DYRSCH Gustaf,SWE,GOLD
1920,ANTWERP,Equestrian,LUNDSTRÖM Age,SWE,GOLD
1920,ANTWERP,Equestrian,MÖRNER Helmer,SWE,GOLD
1920,ANTWERP,Equestrian,VON BRAUN Georg,SWE,GOLD
1920,ANTWERP,Equestrian,ASINARI Carlo,ITA,SILVER
1920,ANTWERP,Equestrian,CACCIANDRA Giulio,ITA,SILVER
1920,ANTWERP,Equestrian,CAFFARATTI Ettore,ITA,SILVER
1920,ANTWERP,Equestrian,SPIGHI Garibaldi,ITA,SILVER
1920,ANTWERP,Equestrian,LEWENHAUPT Carl Gustaf,SWE,BRONZE
1920,ANTWERP,Equestrian,LEQUIO DI ASSABA Tommaso,ITA,GOLD
1920,ANTWERP,Equestrian,VALERIO Alessandro,ITA,SILVER
1920,ANTWERP,Equestrian,ALVISI Alessandro,ITA,BRONZE
1920,ANTWERP,Equestrian,CACCIANDRA Giulio,ITA,BRONZE
1920,ANTWERP,Equestrian,CAFFARATTI Ettore,ITA,BRONZE
1920,ANTWERP,Equestrian,SPIGHI Garibaldi,ITA,BRONZE
1920,ANTWERP,Equestrian,DE KÖNIG Claës,SWE,GOLD
1920,ANTWERP,Equestrian,MARTIN Frank,SWE,GOLD
1920,ANTWERP,Equestrian,NORLING Lars Daniel,SWE,GOLD
1920,ANTWERP,Equestrian,VON ROSEN Hans,SWE,GOLD
1920,ANTWERP,Equestrian,COUMANS André,BEL,SILVER
1920,ANTWERP,Equestrian,DE BRIE Thierry,BEL,SILVER
1920,ANTWERP,Equestrian,DE GAIFFIER D'HESTROY Hermann,BEL,SILVER
1920,ANTWERP,Equestrian,D'OULTROMENT Herman,BEL,SILVER
1920,ANTWERP,Equestrian,FINET T.,BEL,BRONZE
1920,ANTWERP,Equestrian,BOUCKAERT T.,BEL,GOLD
1920,ANTWERP,Equestrian,FIELD,FRA,SILVER
1920,ANTWERP,Equestrian,GREEN Carl,SWE,BRONZE
1920,ANTWERP,Equestrian,MÄRTENSSON Anders,SWE,BRONZE
1920,ANTWERP,Equestrian,NILSSON Oskar,SWE,BRONZE
1920,ANTWERP,Equestrian,BOUCKAERT T.,BEL,GOLD
1920,ANTWERP,Equestrian,FINET T.,BEL,GOLD
1920,ANTWERP,Equestrian,VAN CAUWENBERG,BEL,GOLD
1920,ANTWERP,Equestrian,VAN RANST,BEL,GOLD
1920,ANTWERP,Equestrian,VAN SCHAUWBROECK,BEL,GOLD
1920,ANTWERP,Equestrian,CAUCHY,FRA,SILVER
1920,ANTWERP,Equestrian,FIELD,FRA,SILVER
1920,ANTWERP,Equestrian,SALINS,FRA,SILVER
1920,ANTWERP,Fencing,BUCHARD Gustave,FRA,BRONZE
1920,ANTWERP,Fencing,MASSARD Armand,FRA,GOLD
1920,ANTWERP,Fencing,LIPPMANN Alexandre,FRA,SILVER
1920,ANTWERP,Fencing,AMSON Gaston,FRA,BRONZE
1920,ANTWERP,Fencing,BUCHARD Gustave,FRA,BRONZE
1920,ANTWERP,Fencing,CASANOVA Georges,FRA,BRONZE
1920,ANTWERP,Fencing,LIPPMANN Alexandre,FRA,BRONZE
1920,ANTWERP,Fencing,MASSARD Armand,FRA,BRONZE
1920,ANTWERP,Fencing,MOREAU Emile,FRA,BRONZE
1920,ANTWERP,Fencing,TROMBERT Georges,FRA,BRONZE
1920,ANTWERP,Fencing,ABELARDO Olivier,ITA,GOLD
1920,ANTWERP,Fencing,ALLOCHIO Antonio,ITA,GOLD
1920,ANTWERP,Fencing,BOZZA Tullio,ITA,GOLD
1920,ANTWERP,Fencing,CANOVA Giovanni,ITA,GOLD
1920,ANTWERP,Fencing,CONSTANTINO Tommaso,ITA,GOLD
1920,ANTWERP,Fencing,MARRAZZI Andrea,ITA,GOLD
1920,ANTWERP,Fencing,NADI Aldo,ITA,GOLD
1920,ANTWERP,Fencing,NADI Nedo,ITA,GOLD
1920,ANTWERP,Fencing,THAON DI REVEL Paolo,ITA,GOLD
1920,ANTWERP,Fencing,URBANI Dino,ITA,GOLD
1920,ANTWERP,Fencing,ANSPACH Paul,BEL,SILVER
1920,ANTWERP,Fencing,BOIN Victor,BEL,SILVER
1920,ANTWERP,Fencing,DE CRAECKER Joseph,BEL,SILVER
1920,ANTWERP,Fencing,DE MONTIGNY Fernand,BEL,SILVER
1920,ANTWERP,Fencing,DE WEE Maurice,BEL,SILVER
1920,ANTWERP,Fencing,GEVERS Ernest,BEL,SILVER
1920,ANTWERP,Fencing,GOBLET D'AVIELLA Félix,BEL,SILVER
1920,ANTWERP,Fencing,LE HARDY DE BEAULIEU Philippe,BEL,SILVER
1920,ANTWERP,Fencing,TOM Léon,BEL,SILVER
1920,ANTWERP,Fencing,DUCRET Roger François,FRA,BRONZE
1920,ANTWERP,Fencing,NADI Nedo,ITA,GOLD
1920,ANTWERP,Fencing,CATTIAU Philippe,FRA,SILVER
1920,ANTWERP,Fencing,BRECKINRIDGE Henry Cabell,USA,BRONZE
1920,ANTWERP,Fencing,HONEYCUTT Francis Webster,USA,BRONZE
1920,ANTWERP,Fencing,LYON Arthur St Clair,USA,BRONZE
1920,ANTWERP,Fencing,RAYNER Harold,USA,BRONZE
1920,ANTWERP,Fencing,SEARS Robert,USA,BRONZE
1920,ANTWERP,Fencing,ABELARDO Olivier,ITA,GOLD
1920,ANTWERP,Fencing,BALDI Baldo,ITA,GOLD
1920,ANTWERP,Fencing,CONSTANTINO Tommaso,ITA,GOLD
1920,ANTWERP,Fencing,NADI Aldo,ITA,GOLD
1920,ANTWERP,Fencing,NADI Nedo,ITA,GOLD
1920,ANTWERP,Fencing,PULITI Oreste,ITA,GOLD
1920,ANTWERP,Fencing,SPECIALE Pietro,ITA,GOLD
1920,ANTWERP,Fencing,TERLIZZI Rodolfo,ITA,GOLD
1920,ANTWERP,Fencing,AMSON Gaston,FRA,SILVER
1920,ANTWERP,Fencing,BONY DE CASTELLANE Lionel,FRA,SILVER
1920,ANTWERP,Fencing,CATTIAU Philippe,FRA,SILVER
1920,ANTWERP,Fencing,DUCRET Roger François,FRA,SILVER
1920,ANTWERP,Fencing,GAUDIN Lucien,FRA,SILVER
1920,ANTWERP,Fencing,LABATTUT André,FRA,SILVER
1920,ANTWERP,Fencing,PERROT Marcel,FRA,SILVER
1920,ANTWERP,Fencing,TROMBERT Georges,FRA,SILVER
1920,ANTWERP,Fencing,DE JONG Adrianus Egbertus Willem,NED,BRONZE
1920,ANTWERP,Fencing,NADI Nedo,ITA,GOLD
1920,ANTWERP,Fencing,NADI Aldo,ITA,SILVER
1920,ANTWERP,Fencing,DE JONG Adrianus Egbertus Willem,NED,BRONZE
1920,ANTWERP,Fencing,DELAUNOY Louis Albert Armand Etienne,NED,BRONZE
1920,ANTWERP,Fencing,DOORMAN Jetze,NED,BRONZE
1920,ANTWERP,Fencing,VAN BLIJENBURGH Willem Peter Hubert,NED,BRONZE
1920,ANTWERP,Fencing,VAN DER WIEL Jan,NED,BRONZE
1920,ANTWERP,Fencing,ZELDENRUST Salomon,NED,BRONZE
1920,ANTWERP,Fencing,BALDI Baldo,ITA,GOLD
1920,ANTWERP,Fencing,CESERANO Frederico Secondo,ITA,GOLD
1920,ANTWERP,Fencing,GARGANO Francesco,ITA,GOLD
1920,ANTWERP,Fencing,NADI Aldo,ITA,GOLD
1920,ANTWERP,Fencing,NADI Nedo,ITA,GOLD
1920,ANTWERP,Fencing,PULITI Oreste,ITA,GOLD
1920,ANTWERP,Fencing,SANTELLI Italo,ITA,GOLD
1920,ANTWERP,Fencing,URBANI Dino,ITA,GOLD
1920,ANTWERP,Fencing,DE SAINT GERMAIN Henri Marie Raoul,FRA,SILVER
1920,ANTWERP,Fencing,LACROIX Jean André,FRA,SILVER
1920,ANTWERP,Fencing,MARGRAFF Jean,FRA,SILVER
1920,ANTWERP,Fencing,MONDIELLI Jean,FRA,SILVER
1920,ANTWERP,Fencing,PERRODON Marc Marie Jean,FRA,SILVER
1920,ANTWERP,Fencing,TROMBERT Georges,FRA,SILVER
1920,ANTWERP,Football,BIESHAAR Adrianus Gerardus,NED,BRONZE
1920,ANTWERP,Football,BOSSCHART Léonard François Gérard,NED,BRONZE
1920,ANTWERP,Football,BULDER Evert Jan,NED,BRONZE
1920,ANTWERP,Football,BULDER Jacob Eise,NED,BRONZE
1920,ANTWERP,Football,DE NATRIS Johannes Daniel,NED,BRONZE
1920,ANTWERP,Football,DENIS Henri Léonard Barthélémi,NED,BRONZE
1920,ANTWERP,Football,GROOSJOHAN Bernardus,NED,BRONZE
1920,ANTWERP,Football,KUIPERS Frederik Carel,NED,BRONZE
1920,ANTWERP,Football,MACNEILL Richard,NED,BRONZE
1920,ANTWERP,Football,STEEMAN Hermanus Hendricus,NED,BRONZE
1920,ANTWERP,Football,VAN DORT Jan Leendert,NED,BRONZE
1920,ANTWERP,Football,VAN RAPPARD Oscar Emile,NED,BRONZE
1920,ANTWERP,Football,VERWEIJ Bernard Willem Jan,NED,BRONZE
1920,ANTWERP,Football,VON HEYDEN Herman Carel Felix Clothilde,NED,BRONZE
1920,ANTWERP,Football,BALYU Félix,BEL,GOLD
1920,ANTWERP,Football,BASTIN Désiré,BEL,GOLD
1920,ANTWERP,Football,BRAGARD Mathieu,BEL,GOLD
1920,ANTWERP,Football,COPPEE Robert,BEL,GOLD
1920,ANTWERP,Football,DE BIE Jan,BEL,GOLD
1920,ANTWERP,Football,FIERENS André,BEL,GOLD
1920,ANTWERP,Football,HANSE Emile,BEL,GOLD
1920,ANTWERP,Football,HEBDIN Georges,BEL,GOLD
1920,ANTWERP,Football,LARNOE Henri,BEL,GOLD
1920,ANTWERP,Football,MUSCH Joseph,BEL,GOLD
1920,ANTWERP,Football,NISOT Fernand,BEL,GOLD
1920,ANTWERP,Football,SWARTENBROEKS Armand,BEL,GOLD
1920,ANTWERP,Football,VAN HEGE Louis,BEL,GOLD
1920,ANTWERP,Football,VERBEECK Oscar,BEL,GOLD
1920,ANTWERP,Football,ACEDO Domingo,ESP,SILVER
1920,ANTWERP,Football,ARABOLAZA Patricio,ESP,SILVER
1920,ANTWERP,Football,ARRATE Mariano,ESP,SILVER
1920,ANTWERP,Football,ARTOLA Juan,ESP,SILVER
1920,ANTWERP,Football,BELAUTEGUIGOITIA LANDALUCE Jose,ESP,SILVER
1920,ANTWERP,Football,BILBAO Sabino,ESP,SILVER
1920,ANTWERP,Football,EQUIAZABAL Ramon,ESP,SILVER
1920,ANTWERP,Football,GIL Ramon Moncho,ESP,SILVER
1920,ANTWERP,Football,IZAGUIRRE Silverio,ESP,SILVER
1920,ANTWERP,Football,MORENO Rafael,ESP,SILVER
1920,ANTWERP,Football,OTERO Luis,ESP,SILVER
1920,ANTWERP,Football,PAGAZAURTUNDUO Francisco,ESP,SILVER
1920,ANTWERP,Football,SAMITIER VILALTA José,ESP,SILVER
1920,ANTWERP,Football,SANCHO Agustin,ESP,SILVER
1920,ANTWERP,Football,SESUMAGA Félix,ESP,SILVER
1920,ANTWERP,Football,VALLANA JEANGUENAT Pedro,ESP,SILVER
1920,ANTWERP,Football,VAZQUEZ Joaquin,ESP,SILVER
1920,ANTWERP,Football,ZAMORA MARTINEZ Ricardo,ESP,SILVER
1920,ANTWERP,Gymnastics,GOUNOT Jean,FRA,BRONZE
1920,ANTWERP,Gymnastics,ZAMPORI Giorgio,ITA,GOLD
1920,ANTWERP,Gymnastics,TORRES Marcos,FRA,SILVER
1920,ANTWERP,Gymnastics,BERGER Georges,FRA,BRONZE
1920,ANTWERP,Gymnastics,BOUCHES Emile,FRA,BRONZE
1920,ANTWERP,Gymnastics,BOULANGER René,FRA,BRONZE
1920,ANTWERP,Gymnastics,BUYENNE Alfred,FRA,BRONZE
1920,ANTWERP,Gymnastics,CORDONNIER Eugène,FRA,BRONZE
1920,ANTWERP,Gymnastics,DELSARTE Léon,FRA,BRONZE
1920,ANTWERP,Gymnastics,DEMANET Lucien,FRA,BRONZE
1920,ANTWERP,Gymnastics,DURIN Paul Joseph,FRA,BRONZE
1920,ANTWERP,Gymnastics,DUVANT Georges,FRA,BRONZE
1920,ANTWERP,Gymnastics,FAUCONNIER Fernand,FRA,BRONZE
1920,ANTWERP,Gymnastics,HERMANN Arthur,FRA,BRONZE
1920,ANTWERP,Gymnastics,HERSOYE Albert,FRA,BRONZE
1920,ANTWERP,Gymnastics,HIGELIN André,FRA,BRONZE
1920,ANTWERP,Gymnastics,HOEL Auguste,FRA,BRONZE
1920,ANTWERP,Gymnastics,KEMPE Louis,FRA,BRONZE
1920,ANTWERP,Gymnastics,LAGOUGE Georges,FRA,BRONZE
1920,ANTWERP,Gymnastics,LEMAIRE Paulin Alexandre,FRA,BRONZE
1920,ANTWERP,Gymnastics,LESPINASSE Ernest,FRA,BRONZE
1920,ANTWERP,Gymnastics,MARTEL Emile,FRA,BRONZE
1920,ANTWERP,Gymnastics,PIRARD Jules,FRA,BRONZE
1920,ANTWERP,Gymnastics,POLLET Eugène,FRA,BRONZE
1920,ANTWERP,Gymnastics,THURNHERR Georges,FRA,BRONZE
1920,ANTWERP,Gymnastics,WARTELLE Julien,FRA,BRONZE
1920,ANTWERP,Gymnastics,WARTELLE Paul,FRA,BRONZE
1920,ANTWERP,Gymnastics,ANDREOLI Arnaldo,ITA,GOLD
1920,ANTWERP,Gymnastics,BATTISTA Pastorini Battista,ITA,GOLD
1920,ANTWERP,Gymnastics,BELOTTO Ettore,ITA,GOLD
1920,ANTWERP,Gymnastics,BIANCHI Pietro,ITA,GOLD
1920,ANTWERP,Gymnastics,BONATTI Fernando,ITA,GOLD
1920,ANTWERP,Gymnastics,CAMBIASO Luigi,ITA,GOLD
1920,ANTWERP,Gymnastics,CONTESSI Luigi,ITA,GOLD
1920,ANTWERP,Gymnastics,COSTIGLIOLO Carlo,ITA,GOLD
1920,ANTWERP,Gymnastics,COSTIGLIOLO Luigi,ITA,GOLD
1920,ANTWERP,Gymnastics,DOMENICHELLI Guiseppe,ITA,GOLD
1920,ANTWERP,Gymnastics,FERRARI Roberto,ITA,GOLD
1920,ANTWERP,Gymnastics,FREGOSI Carlo,ITA,GOLD
1920,ANTWERP,Gymnastics,GHIGLIONE Romualdo,ITA,GOLD
1920,ANTWERP,Gymnastics,LEVATI Ambrogio,ITA,GOLD
1920,ANTWERP,Gymnastics,LOI Francesco,ITA,GOLD
1920,ANTWERP,Gymnastics,LUCCHETTI Vittorio,ITA,GOLD
1920,ANTWERP,Gymnastics,MAIOCCO Luigi,ITA,GOLD
1920,ANTWERP,Gymnastics,MANDRINI Ferdinando,ITA,GOLD
1920,ANTWERP,Gymnastics,MANGIANTE Lorenzo,ITA,GOLD
1920,ANTWERP,Gymnastics,MANLIO Mangiante Giovanni,ITA,GOLD
1920,ANTWERP,Gymnastics,MAROVELLI Antonio,ITA,GOLD
1920,ANTWERP,Gymnastics,MASTROMARINO Michele,ITA,GOLD
1920,ANTWERP,Gymnastics,PARIS Giuseppe,ITA,GOLD
1920,ANTWERP,Gymnastics,ROSELLI Ezio,ITA,GOLD
1920,ANTWERP,Gymnastics,SALVI Paolo,ITA,GOLD
1920,ANTWERP,Gymnastics,TUBINO Giovanni Battista,ITA,GOLD
1920,ANTWERP,Gymnastics,ZAMPORI Giorgio,ITA,GOLD
1920,ANTWERP,Gymnastics,ZORZI Angelo,ITA,GOLD
1920,ANTWERP,Gymnastics,AUWERKERKEN Eugenius,BEL,SILVER
1920,ANTWERP,Gymnastics,BAUER Théophile,BEL,SILVER
1920,ANTWERP,Gymnastics,CLAESSENS Francois,BEL,SILVER
1920,ANTWERP,Gymnastics,COOTMANS Auguste,BEL,SILVER
1920,ANTWERP,Gymnastics,GIBENS Frans,BEL,SILVER
1920,ANTWERP,Gymnastics,HAEPERS Albert,BEL,SILVER
1920,ANTWERP,Gymnastics,JACOBS Dominique,BEL,SILVER
1920,ANTWERP,Gymnastics,KEMPENEERS Félicien,BEL,SILVER
1920,ANTWERP,Gymnastics,LABEEU Jules,BEL,SILVER
1920,ANTWERP,Gymnastics,LAFORTUNE Hubert,BEL,SILVER
1920,ANTWERP,Gymnastics,LANDRIEU Auguste,BEL,SILVER
1920,ANTWERP,Gymnastics,LANNIE Charles,BEL,SILVER
1920,ANTWERP,Gymnastics,LORIOT Constant,BEL,SILVER
1920,ANTWERP,Gymnastics,MINNAERT Ferdinand,BEL,SILVER
1920,ANTWERP,Gymnastics,MOERLOOS Nicolas,BEL,SILVER
1920,ANTWERP,Gymnastics,STOOP Louis,BEL,SILVER
1920,ANTWERP,Gymnastics,VAN GUYSSE Jean,BEL,SILVER
1920,ANTWERP,Gymnastics,VAN MELE Alphonse,BEL,SILVER
1920,ANTWERP,Gymnastics,VERBOVEN François,BEL,SILVER
1920,ANTWERP,Gymnastics,VERBOVEN Jean,BEL,SILVER
1920,ANTWERP,Gymnastics,VERDONCK Julien,BEL,SILVER
1920,ANTWERP,Gymnastics,VERSTRAETEN Joseph,BEL,SILVER
1920,ANTWERP,Gymnastics,VIVEX Georges,BEL,SILVER
1920,ANTWERP,Gymnastics,WAGEMANS Julianus,BEL,SILVER
1920,ANTWERP,Gymnastics,ALBERTSEN Georg,DEN,GOLD
1920,ANTWERP,Gymnastics,ANDERSEN Rudolf Svend,DEN,GOLD
1920,ANTWERP,Gymnastics,DIBBERN Viggo Valdemar,DEN,GOLD
1920,ANTWERP,Gymnastics,EISENÖE Fritz,DEN,GOLD
1920,ANTWERP,Gymnastics,FRANDSEN Aage Valdemar Harald,DEN,GOLD
1920,ANTWERP,Gymnastics,HANSEN Hans Trier,DEN,GOLD
1920,ANTWERP,Gymnastics,HELSTEEN Hugo,DEN,GOLD
1920,ANTWERP,Gymnastics,HOLM Harry,DEN,GOLD
1920,ANTWERP,Gymnastics,JANSSON Harold,DEN,GOLD
1920,ANTWERP,Gymnastics,JOHNSEN Robert Jacob,DEN,GOLD
1920,ANTWERP,Gymnastics,JUHL Christian,DEN,GOLD
1920,ANTWERP,Gymnastics,LANGE Vilhelm,DEN,GOLD
1920,ANTWERP,Gymnastics,MADSEN Svend Meulengracht,DEN,GOLD
1920,ANTWERP,Gymnastics,MARCUSSEN Peter Andreas Marinus,DEN,GOLD
1920,ANTWERP,Gymnastics,MÖLLER Peter,DEN,GOLD
1920,ANTWERP,Gymnastics,MÖLLER Petersen Christian,DEN,GOLD
1920,ANTWERP,Gymnastics,NIELSEN Lukas Frederick Christian,DEN,GOLD
1920,ANTWERP,Gymnastics,NIELSEN Niels Congo Turin,DEN,GOLD
1920,ANTWERP,Gymnastics,OLSEN Oluf,DEN,GOLD
1920,ANTWERP,Gymnastics,OLSEN Steen Lerche,DEN,GOLD
1920,ANTWERP,Gymnastics,RÖNNE Hans Stig Trappaud,DEN,GOLD
1920,ANTWERP,Gymnastics,SÖRENSEN Rino Harry Charles,DEN,GOLD
1920,ANTWERP,Gymnastics,THOMAS Christian,DEN,GOLD
1920,ANTWERP,Gymnastics,VERMEHREN Knud,DEN,GOLD
1920,ANTWERP,Gymnastics,AANING Alf Lied,NOR,SILVER
1920,ANTWERP,Gymnastics,AAS Karl Jan,NOR,SILVER
1920,ANTWERP,Gymnastics,ANDERSEN Jörgen Marius,NOR,SILVER
1920,ANTWERP,Gymnastics,BAYER Gustav,NOR,SILVER
1920,ANTWERP,Gymnastics,BJÖRNSTAD Jörgen,NOR,SILVER
1920,ANTWERP,Gymnastics,BODAHL Asbjörn,NOR,SILVER
1920,ANTWERP,Gymnastics,BÖHM Eilert,NOR,SILVER
1920,ANTWERP,Gymnastics,BOYESEN Trygve Carlsen,NOR,SILVER
1920,ANTWERP,Gymnastics,DAVIDSEN Ingolf,NOR,SILVER
1920,ANTWERP,Gymnastics,ENDRESON Haakon,NOR,SILVER
1920,ANTWERP,Gymnastics,ERSTAD Jacob,NOR,SILVER
1920,ANTWERP,Gymnastics,FAERSTAD Harald Oliver,NOR,SILVER
1920,ANTWERP,Gymnastics,HELGESEN Hermann Aldryk,NOR,SILVER
1920,ANTWERP,Gymnastics,HOL Peter,NOR,SILVER
1920,ANTWERP,Gymnastics,JOHANNESEN Otto,NOR,SILVER
1920,ANTWERP,Gymnastics,JOHANSEN John Anker,NOR,SILVER
1920,ANTWERP,Gymnastics,KRISTOFFERSON Torbjörn,NOR,SILVER
1920,ANTWERP,Gymnastics,NIELSEN Henrik,NOR,SILVER
1920,ANTWERP,Gymnastics,OPDAHL Jacob,NOR,SILVER
1920,ANTWERP,Gymnastics,RYDSTRÖM Arthur Nicolai,NOR,SILVER
1920,ANTWERP,Gymnastics,SAELEN Frithjof,NOR,SILVER
1920,ANTWERP,Gymnastics,SKJAERPE Björn,NOR,SILVER
1920,ANTWERP,Gymnastics,STEFFENSEN Wilhelm Marius Bakke,NOR,SILVER
1920,ANTWERP,Gymnastics,SUNDAL Olav,NOR,SILVER
1920,ANTWERP,Gymnastics,TÖNSBERG Reidar,NOR,SILVER
1920,ANTWERP,Gymnastics,WIGAND-LARSEN Lauritz,NOR,SILVER
1920,ANTWERP,Gymnastics,ARETS Paul,BEL,BRONZE
1920,ANTWERP,Gymnastics,BRONCKAERT Léon,BEL,BRONZE
1920,ANTWERP,Gymnastics,CLABOTS Léopold,BEL,BRONZE
1920,ANTWERP,Gymnastics,CLAESSENS Jean Baptiste,BEL,BRONZE
1920,ANTWERP,Gymnastics,DARRIEN Léon,BEL,BRONZE
1920,ANTWERP,Gymnastics,DEHOUX Lucien,BEL,BRONZE
1920,ANTWERP,Gymnastics,DELEU Ernest,BEL,BRONZE
1920,ANTWERP,Gymnastics,DUBOISSON Emil,BEL,BRONZE
1920,ANTWERP,Gymnastics,DUREUIL Ernest,BEL,BRONZE
1920,ANTWERP,Gymnastics,FIEMS Joseph,BEL,BRONZE
1920,ANTWERP,Gymnastics,HANSEN Marcel,BEL,BRONZE
1920,ANTWERP,Gymnastics,HENIN Louis,BEL,BRONZE
1920,ANTWERP,Gymnastics,HOFFMAN Omer,BEL,BRONZE
1920,ANTWERP,Gymnastics,LOGIEST Félix,BEL,BRONZE
1920,ANTWERP,Gymnastics,MARSCHAELCKE Charles,BEL,BRONZE
1920,ANTWERP,Gymnastics,PAENHUYSEN René,BEL,BRONZE
1920,ANTWERP,Gymnastics,PIERRET Arnold,BEL,BRONZE
1920,ANTWERP,Gymnastics,PINCHART René,BEL,BRONZE
1920,ANTWERP,Gymnastics,PIROTTE Gaspar,BEL,BRONZE
1920,ANTWERP,Gymnastics,PLUYS Augusten,BEL,BRONZE
1920,ANTWERP,Gymnastics,SON Léopold,BEL,BRONZE
1920,ANTWERP,Gymnastics,TAEYMANS Edouard,BEL,BRONZE
1920,ANTWERP,Gymnastics,THITIAR Pierre,BEL,BRONZE
1920,ANTWERP,Gymnastics,VERHAVERT Henri,BEL,BRONZE
1920,ANTWERP,Gymnastics,ACKE Fausto,SWE,GOLD
1920,ANTWERP,Gymnastics,ANDERSSON Albert,SWE,GOLD
1920,ANTWERP,Gymnastics,ANDERSSON-HOLTMAN Arvid A.,SWE,GOLD
1920,ANTWERP,Gymnastics,BÄCKANDER Helge,SWE,GOLD
1920,ANTWERP,Gymnastics,BENGTSSON Bengt Folke,SWE,GOLD
1920,ANTWERP,Gymnastics,BIÖRCK C. Fabian,SWE,GOLD
1920,ANTWERP,Gymnastics,CHARPENTIER Carl Erik,SWE,GOLD
1920,ANTWERP,Gymnastics,ERICSSON-EWREUS Sture H.,SWE,GOLD
1920,ANTWERP,Gymnastics,GRANSTRÖM Konrad,SWE,GOLD
1920,ANTWERP,Gymnastics,GUSTAFSSON Helge,SWE,GOLD
1920,ANTWERP,Gymnastics,HÄGER Ake,SWE,GOLD
